filename,weighted
1020_29857,0.7853724052484429
1021_29936,0.05491106236452194
1091_32943,0.018923696706593898
1091_34133,0.04019417699416533
1091_35467,0.03138617049249741
1091_40035,0.0229903462218589
1115_33933,0.6530851283770328
1115_33942,0.6799855498775691
1156_35334,0.0574358314813475
1215_112296,0.07044996044101891
1215_37600,0.0677026281052821
1215_45500,0.07587352556184299
1215_50634,0.06476010538218595
1215_53513,0.021852849074223083
1215_59762,0.04381866139662919
1215_69536,0.09128945346340606
124_19644,0.6752364735717091
124_19645,0.721516404345942
124_6298,0.7125064958322707
1255_39335,0.033063787752896825
1255_51028,0.03732812480093554
1414_104755,0.5962089016948995
1414_104765,0.6081293069151815
1414_108915,0.6325480696652251
1414_108917,0.605713653141633
1414_119795,0.6277606382874819
1414_122209,0.6233044349506046
1414_122955,0.6210063603357627
1414_123397,0.6172503750683026
1414_46255,0.6212319391363326
1414_71258,0.5651963131693247
1414_72715,0.5751055655732376
143_6832,0.03269562718807374
149_12765,0.010445466014893861
149_13629,0.010001593448008954
149_20210,0.02293893134822712
149_26295,0.0037058806282849496
149_30340,0.00892292377897562
149_30348,0.01132226350934157
149_35193,0.0304927042889966
149_7019,0.01610573458455577
149_7020,0.00879504757051096
149_7021,0.03105410041953379
149_7022,0.021879655219395007
1577_52891,0.04054301086925855
1577_62172,0.03661179894469538
1577_78877,0.06271991966980894
1601_54275,0.03256113112134296
1609_54583,0.02144345694850306
1609_61847,0.0228925857020064
1610_54619,0.02815401502186062
1610_61794,0.043173289312558774
1610_62011,0.01859436059367785
1610_74433,0.015402861126435581
1610_74947,0.02832832376563083
1610_78156,0.017480416726067257
1610_80029,0.02620599510370911
1642_55559,0.20222751910084652
1643_55576,0.4747257130259483
1674_56782,0.01821676700611632
1677_56909,0.10129557636568427
1677_56910,0.11633078274103376
1683_115965,0.5959179705863269
1683_117332,0.6653353398191879
1683_125053,0.6104515520989938
1683_139072,0.5967064570874265
1683_148767,0.6701862728053702
1683_159554,0.6899484797482995
1683_160185,0.6909725680800096
1683_57157,0.6653964712403101
1683_72353,0.6881020779087204
1683_72363,0.688026400261013
1683_72396,0.652074572320397
1683_72409,0.6565289407819472
1683_81033,0.5313412351969841
1683_81043,0.6251639568944922
1683_97801,0.6177165840541092
1683_99285,0.6607477631063007
1698_57756,0.6855481053334688
1729_58906,0.6272256129181365
1729_68779,0.6497853571433528
1751_59858,0.1076229075861376
1819_63214,0.008487063444466649
1819_65557,0.010688386760489521
1819_68669,0.01755296287408535
1819_74151,0.011770796008358281
1819_74187,0.013683532745447221
1819_80022,0.019253275459488836
1833_63846,0.5115528344101
1845_64615,0.0472809566031607
1845_66108,0.07415561278278127
1868_124370,0.04966199480776415
1868_132065,0.13514094437746876
1868_132354,0.07150688120507567
1868_65575,0.07752060368273285
1868_67542,0.04569651611369689
1868_73585,0.03898272037150432
1966_69040,0.08197554477652808
1966_73874,0.06917282276699714
1966_75787,0.09219428115896844
1966_77579,0.08713625853839506
1990_113126,0.01457206173878417
1990_116250,0.01168278517903482
1990_134304,0.010499117703304918
1990_142308,0.012912594379823998
1990_147036,0.01600040473287837
1990_150239,0.0079572283484805
1990_70386,0.01307051901057423
1990_70731,0.0021111658616617796
1990_85340,0.013422431772254438
1990_86235,0.0070498841143467605
1990_89877,0.011572691055225568
1990_89890,0.0021653945087321998
1990_91522,0.01594108834300155
203_19475,0.025973337751902803
203_8499,0.02922384505729666
208_8558,0.22134009826324258
208_8571,0.17314998171077747
208_8577,0.16104206290592116
2099_75597,0.784490172179009
2131_77090,0.6499745027799664
2131_82072,0.6807869038048737
2138_77304,0.02472904237743792
2138_81005,0.01962527030304279
2138_86516,0.025672787150122164
2138_90034,0.03233625350032346
2152_106047,0.005363830708277269
2152_109918,0.016233643285538512
2152_112766,0.22913005913790768
2152_112870,0.017255637882564484
2152_113497,0.06971197778074625
2152_114477,0.014979326112756298
2152_115107,0.01817109444378588
2152_117475,0.017617460919943092
2152_119565,0.01872757036349034
2152_128293,0.01540273390467759
2152_131798,0.01498849772330608
2152_137195,0.0113368564730977
2152_139562,0.0428489473913634
2152_141783,0.06191854194948051
2152_145859,0.029123272927521662
2152_159173,0.050422025325466795
2152_77900,0.00837836020417171
2152_79067,0.00763472813731419
2152_80684,0.020394232156716374
2152_82625,0.011590535599462048
2152_86579,0.0058872528431059504
2152_89132,0.008420087742923368
2152_92927,0.010349989277814239
2152_97205,0.020704844797370787
2235_81534,0.18849937161705932
2235_90022,0.20488740714142595
2255_100338,0.03192595205510254
2255_100339,0.041700136825474556
2255_102172,0.03983798023853547
2255_104473,0.06287048811927778
2255_104788,0.023884504215835954
2255_108413,0.07505575419518626
2255_110452,0.011986178681893918
2255_110545,0.06028878506958529
2255_114032,0.035993160876462676
2255_120784,0.04259120738949121
2255_120785,0.04970930229162754
2255_129283,0.04990172131092974
2255_142921,0.06659036473747348
2255_144017,0.04450946900054333
2255_149789,0.012331840744535338
2255_154587,0.04120263821457848
2255_160649,0.029927249525281106
2255_165709,0.03805489920366363
2255_82490,0.03431437764472998
2255_87549,0.02454147940044474
2255_91205,0.01552236414020097
2255_94086,0.048609789255897935
2255_97803,0.062182117485767296
2255_98786,0.03749857526945406
2255_99805,0.05670102432525304
2258_164542,0.021003676391314022
2258_164551,0.03665217479612858
2258_164560,0.010438970157623101
2258_164661,0.02037688108687937
2258_164670,0.016906140165068445
2258_82574,0.029049775382169928
2258_86246,0.01762366947904353
2258_86255,0.032279213252136306
2291_106328,0.6882127881973047
2291_84182,0.718677828542024
2300_84761,0.0947205160419761
