book_id,vol_id,prob,label
2451,116164,0.9999232,1
2451,116164,0.9999269,1
2451,116164,0.9999268,1
2451,116164,0.999928,1
2451,116164,0.9999279,1
2451,116164,0.999928,1
2451,116164,0.999928,1
2451,116164,0.99992836,1
2451,116164,0.99992824,1
2451,116164,0.9999279,1
2451,116164,0.9999273,1
2451,116164,0.99992824,1
2451,116164,0.9999275,1
2451,116164,0.9999287,1
2451,116164,0.9999291,1
2451,116164,0.99992836,1
2451,116164,0.99992836,1
2451,116164,0.9999268,1
2451,116164,0.99992776,1
2451,116164,0.9999263,1
2451,116164,0.9999273,1
2451,116164,0.99992824,1
2451,116164,0.9999281,1
2451,116164,0.99992824,1
2451,116164,0.9999275,1
2451,116164,0.99992657,1
2451,116164,0.99992824,1
2451,116164,0.99992836,1
2451,116164,0.99992836,1
2451,116164,0.99992824,1
2451,116164,0.999928,1
2451,116164,0.9999274,1
2451,116164,0.9999273,1
2451,116164,0.9999273,1
2451,116164,0.9999273,1
2451,116164,0.9999269,1
2451,116164,0.9999268,1
2451,116164,0.9999268,1
2451,116164,0.99992704,1
2451,116164,0.99992704,1
2451,116164,0.9999269,1
2451,116164,0.9999268,1
2451,116164,0.99992704,1
2451,116164,0.9999269,1
2451,116164,0.9999269,1
2451,116164,0.99992716,1
2451,116164,0.9999274,1
2451,116164,0.9999274,1
2451,116164,0.9999273,1
2451,116164,0.99992716,1
2451,116164,0.9999273,1
2451,116164,0.9999273,1
2451,116164,0.99992716,1
2451,116164,0.9818843,1
2451,116164,0.99986196,1
2451,116164,0.99992335,1
2451,116164,0.9999256,1
2451,116164,0.99986017,1
2451,116164,0.99991465,1
2451,116164,0.99992394,1
2451,116164,0.99991775,1
2451,116164,0.99992776,1
2451,116164,0.9999285,1
2451,116164,0.999928,1
2451,116164,0.9999263,1
2451,116164,0.99992704,1
2451,116164,0.9999256,1
2451,116164,0.9999274,1
2451,116164,0.9999281,1
2451,116164,0.9999274,1
2451,116164,0.9999275,1
2451,116164,0.9999273,1
2451,116164,0.99992716,1
2451,116164,0.9999274,1
2451,116164,0.9999274,1
2451,116164,0.99992716,1
2451,116164,0.9999273,1
2451,116164,0.9999275,1
2451,116164,0.9999285,1
2451,116164,0.9999281,1
2451,116164,0.99992836,1
2451,116164,0.99992836,1
2451,116164,0.99992836,1
2451,116164,0.9999286,1
2451,116164,0.9999287,1
2451,116164,0.9999286,1
2451,116164,0.99992836,1
2451,116164,0.9999286,1
2451,116164,0.9999255,1
2451,116164,0.9998987,1
2451,116164,0.99992764,1
2451,116164,0.99992776,1
2451,116164,0.99992704,1
2451,116164,0.999928,1
2451,116164,0.99992776,1
2451,116164,0.99992764,1
2451,116164,0.99992764,1
2451,116164,0.9999275,1
2451,116164,0.9999274,1
2451,116164,0.9999274,1
2451,116164,0.999928,1
2451,116164,0.9999279,1
2451,116164,0.9999273,1
